date,Other,bot,total
2012/05/31,60084416.871,4751549.90323,64835966.7742
2012/06/30,62183984.5333,4754527.1,66938511.6333
2012/07/31,63548362.4194,4755779.41935,68304141.8387
2012/08/31,64810626.3226,4770614.41935,69581240.7419
2012/09/30,65891627.2667,4763039.86667,70654667.1333
2012/10/31,67093653.4516,4766923.32258,71860576.7742
2012/11/30,67829814.3333,4765735.66667,72595550.0
2012/12/31,68513556.8065,4811296.06452,73324852.871
2013/01/31,69544833.5806,5062628.32258,74607461.9032
2013/02/28,70251154.7692,5062757.5,71808926.3077
